[2026-05-09T19:28:07.709Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:27.854Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:27.854Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:27.898Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:27.902Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.067Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.069Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.081Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.082Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.084Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.084Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.099Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.100Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.110Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.110Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.159Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.160Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.182Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.182Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.253Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.255Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.278Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.282Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.314Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.316Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.338Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.339Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.341Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.342Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.343Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.343Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.347Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.349Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.364Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.365Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.374Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.375Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.377Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.377Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.554Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.584Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.611Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.614Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.767Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.769Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-09T19:28:28.772Z] INFO     | auto_intelligence_engine       | [FTD-030] Starting cycle #27 | trades=823 | config_snapshot: interval_min=5.0 min_trades=30 min_score=55.0 max_daily=12 KELLY_FRACTION=0.25 MAX_DRAWDOWN_HALT=0.15 P7B_PERF_WIN_THRESHOLD=0.65 TR_EV_WEIGHT=0.55
[2026-05-09T19:28:28.777Z] WARNING  | auto_intelligence_engine       | [FTD-030] Cycle #27 blocked: META_SCORE_TOO_LOW(50.2<55.0)
[2026-05-09T19:28:28.778Z] INFO     | main                           | [FTD-030] Auto-intelligence tick: action=BLOCKED verdict=— cycles=27
[2026-05-09T19:28:28.778Z] INFO     | main                           | [CT-SCAN] 🧠 [FTD-030] Auto-intelligence cycle #27: meta_score=50.2 verdict=—
[2026-05-09T19:28:28.785Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.786Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.801Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.802Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.816Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.831Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.834Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.834Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.841Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.842Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.844Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.844Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:28.891Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.892Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.907Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.907Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.952Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.953Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.976Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.977Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:28.980Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:28.981Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.001Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.002Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.006Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.007Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.103Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.104Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.119Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.119Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.125Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.126Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.176Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.177Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.181Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.182Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.200Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.200Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.216Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.216Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.222Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.223Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.244Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.245Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.340Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.344Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.355Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.356Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.384Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.386Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.388Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.392Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.450Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.451Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.560Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.562Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.576Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.577Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.587Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.588Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.605Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.606Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.619Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.620Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.623Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.627Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.631Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.632Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.639Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.641Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.646Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.647Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.730Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.731Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.773Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.775Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.834Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.836Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.972Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.973Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:29.975Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:29.975Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.030Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.030Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.054Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.054Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.067Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.067Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.068Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.069Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.106Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.112Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.117Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.117Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.120Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.120Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.131Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.132Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.148Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.149Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.195Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.201Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.214Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.215Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.253Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.254Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.255Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.256Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.271Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.272Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.277Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.279Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.284Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.284Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.286Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.287Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.298Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.299Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.318Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.319Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.430Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.432Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.439Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.439Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.509Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.515Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.520Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.520Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.525Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.525Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.552Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.553Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.664Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.669Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.674Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.674Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.676Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.678Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.682Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.682Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.732Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.737Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.865Z] SUCCESS  | export_manager                 | [EXPORT] 📦 State exported → data/exports\eow_state_1778335110754.json
[2026-05-09T19:28:30.872Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.872Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:30.876Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.876Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-09T19:28:30.879Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.880Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.917Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.918Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.940Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.941Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.942Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-09T19:28:30.949Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.950Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.991Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:30.992Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-09T19:28:30.998Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
