[2026-05-19T20:28:26.709Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-19T20:28:58.898Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.8s coverage=100% latency=0ms
[2026-05-19T20:28:58.902Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:58.907Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.8s coverage=100% latency=0ms
[2026-05-19T20:28:58.928Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:58.928Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:58.963Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:58.966Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:58.969Z] DEBUG    | regime_detector                | [REGIME] XRPUSDT → TRENDING (ADX=40.5 ATR%=0.11)
[2026-05-19T20:28:59.018Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.020Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.024Z] DEBUG    | regime_detector                | [REGIME] FIDAUSDT → TRENDING (ADX=34.0 ATR%=0.26)
[2026-05-19T20:28:59.029Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.031Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.034Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.035Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.041Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.044Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.063Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.064Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.8s coverage=100% latency=0ms
[2026-05-19T20:28:59.201Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.203Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.320Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.323Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.328Z] DEBUG    | regime_detector                | [REGIME] SOLUSDT → TRENDING (ADX=36.3 ATR%=0.13)
[2026-05-19T20:28:59.333Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.335Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.352Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.353Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.355Z] DEBUG    | regime_detector                | [REGIME] TONUSDT → TRENDING (ADX=49.5 ATR%=0.25)
[2026-05-19T20:28:59.384Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.385Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.390Z] DEBUG    | regime_detector                | [REGIME] BCHUSDT → TRENDING (ADX=74.5 ATR%=0.70)
[2026-05-19T20:28:59.550Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.552Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.558Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.559Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.562Z] DEBUG    | regime_detector                | [REGIME] UUSDT → MEAN_REVERTING (ADX=11.1 ATR%=0.01)
[2026-05-19T20:28:59.683Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.688Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:28:59.993Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:59.999Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:00.007Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:00.007Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:00.020Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:00.026Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:00.116Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:00.124Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:00.482Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:00.485Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:00.510Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:00.513Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:00.858Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:00.861Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:01.023Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.023Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:01.093Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.095Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:01.100Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.103Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:01.106Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.108Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:01.251Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.252Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:01.257Z] DEBUG    | regime_detector                | [REGIME] NEARUSDT → MEAN_REVERTING (ADX=13.8 ATR%=0.17)
[2026-05-19T20:29:01.257Z] INFO     | regime_debounce                | [REGIME-DB] NEARUSDT TRENDING → MEAN_REVERTING ADX=13.8 ATR%=0.17 BB%=0.74 conf=0.31
[2026-05-19T20:29:01.275Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.282Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.9s coverage=100% latency=0ms
[2026-05-19T20:29:01.296Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.316Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.8s coverage=100% latency=0ms
[2026-05-19T20:29:01.862Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.880Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-19T20:29:01.883Z] DEBUG    | regime_detector                | [REGIME] SUIUSDT → TRENDING (ADX=39.5 ATR%=0.22)
[2026-05-19T20:29:01.904Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:01.906Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-19T20:29:02.035Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.036Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.066Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.067Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.089Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.091Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.094Z] DEBUG    | regime_detector                | [REGIME] BNBUSDT → TRENDING (ADX=28.2 ATR%=0.08)
[2026-05-19T20:29:02.114Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.115Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.127Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.128Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.178Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.178Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.193Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.195Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.212Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.215Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.232Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.234Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.238Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.240Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.242Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.244Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.247Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.248Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.251Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.253Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.267Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.269Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.272Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.272Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.293Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.295Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.343Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.344Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.350Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.353Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.378Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.379Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.401Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.403Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.408Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.410Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.414Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.416Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.417Z] DEBUG    | regime_detector                | [REGIME] AAVEUSDT → TRENDING (ADX=30.6 ATR%=0.13)
[2026-05-19T20:29:02.431Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.433Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-19T20:29:02.436Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.438Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.441Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.444Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.446Z] DEBUG    | regime_detector                | [REGIME] UNIUSDT → TRENDING (ADX=36.0 ATR%=0.14)
[2026-05-19T20:29:02.471Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.473Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.477Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.479Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.514Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.515Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.518Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.519Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.521Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.524Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:29:02.564Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.566Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.568Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.568Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.571Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.573Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.575Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.576Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.578Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.580Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.594Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.595Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.609Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.611Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.627Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.628Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.635Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.637Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.639Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.640Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.648Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.648Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:29:02.675Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.676Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.684Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.687Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.703Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.705Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.707Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.710Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.713Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.716Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.719Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.720Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.722Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.724Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.728Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.730Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:29:02.819Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.823Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.845Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.848Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.850Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.852Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.861Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.863Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.866Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.871Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.873Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.875Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.884Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.886Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.889Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.891Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-19T20:29:02.932Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.935Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:02.937Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.939Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:02.942Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.954Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:02.956Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.959Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:02.972Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.977Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:02.979Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.983Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:02.985Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:02.986Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:03.049Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:29:03.054Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-19T20:29:03.184Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
