[2026-05-09T06:56:30.278Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:52.251Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.254Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-09T06:56:52.294Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.295Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-09T06:56:52.312Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.313Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-09T06:56:52.375Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.378Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.6s coverage=100% latency=0ms
[2026-05-09T06:56:52.406Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.407Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-09T06:56:52.411Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.412Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-09T06:56:52.451Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.451Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:52.508Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.509Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-09T06:56:52.519Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.520Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:52.544Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.544Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:52.579Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.579Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:52.582Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.583Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:52.597Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.597Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:52.605Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.606Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:52.626Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.626Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:52.628Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.629Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:52.671Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.672Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:52.684Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.684Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:52.774Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.775Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.836Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.837Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.846Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.850Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.878Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.879Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.882Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.882Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.884Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.885Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.886Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.887Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.897Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.898Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.915Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.915Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.928Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.928Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:52.953Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.956Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:52.963Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.964Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:52.966Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.966Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:52.975Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.975Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:52.988Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.989Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:52.994Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.995Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:52.997Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:52.997Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:53.067Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.068Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:53.069Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-09T06:56:53.079Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.079Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:53.097Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.098Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:53.111Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.112Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:53.163Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.163Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:53.179Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.187Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-09T06:56:53.209Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.209Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.211Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.224Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.249Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.249Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.250Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.250Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.253Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.254Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.255Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.256Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.287Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.300Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.316Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.318Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.355Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.355Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.361Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.362Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.392Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.393Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.395Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.403Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.407Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.407Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.424Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.425Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.448Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.449Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.7s coverage=100% latency=0ms
[2026-05-09T06:56:53.505Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.506Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.8s coverage=100% latency=0ms
[2026-05-09T06:56:53.548Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.550Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.7s coverage=100% latency=0ms
[2026-05-09T06:56:53.567Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.567Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.6s coverage=100% latency=0ms
[2026-05-09T06:56:53.583Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.583Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:53.600Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.601Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.612Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.612Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.614Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.615Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.641Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.642Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.658Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.658Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.714Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.715Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.743Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.744Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.766Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.767Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.769Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.770Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.771Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.772Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.773Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.774Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.777Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.778Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.804Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.807Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.809Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.821Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.823Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.824Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.825Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.826Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.827Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.828Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.829Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.830Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:53.893Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.894Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.914Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.915Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.937Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.937Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:53.964Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:53.964Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:54.009Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.010Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:54.021Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.022Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:54.034Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.034Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:54.051Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.051Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:54.159Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.160Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:54.194Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.195Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:54.212Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.213Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:54.225Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.226Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:54.282Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.283Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:54.306Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.307Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:54.311Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.312Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:54.318Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.318Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-09T06:56:54.380Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.381Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T06:56:54.396Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.397Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T06:56:54.429Z] DEBUG    | ct_scan_engine                 | [CT-SCAN] health=CRITICAL score=10 issues=4
[2026-05-09T06:56:54.436Z] DEBUG    | trade_activator                | [TRADE-ACTIVATOR] NO_TRADE_246min≥T3(25min)
[2026-05-09T06:56:54.437Z] DEBUG    | adaptive_filter                | [ADAPTIVE-FILTER] RELAX(no_trade=246min≥5min -0.150)
[2026-05-09T06:56:54.438Z] DEBUG    | dynamic_thresholds             | [DTP] score_min=0.400 vol_mult=0.20 fee_tol=0.10 dd=NORMAL(1.00×) tier=TIER_3 af=RELAX
[2026-05-09T06:56:54.441Z] DEBUG    | trade_activator                | [TRADE-ACTIVATOR] NO_TRADE_246min≥T3(25min)
[2026-05-09T06:56:54.443Z] INFO     | main                           | [CT-SCAN] 📊 Unified Report v2 exported (FTD-025B-URX-V2)
[2026-05-09T06:56:54.444Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.444Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-09T06:56:54.453Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.457Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-09T06:56:54.531Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.532Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.3s coverage=100% latency=0ms
[2026-05-09T06:56:54.537Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.654Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-09T06:56:54.706Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:54.920Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.6s coverage=100% latency=0ms
[2026-05-09T06:56:55.753Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
